extuserid,class,classcode,bundleCount
tch_20220828-161514_2,Perf_class_20220828-161514_2,hwW2-nc7u,0
tch_20220828-161514_3,Perf_class_20220828-161514_3,2C28-2Ya6,0
tch_20220828-161514_4,Perf_class_20220828-161514_4,Mgo4-R6Py,0
tch_20220828-161514_5,Perf_class_20220828-161514_5,Pj9i-qZXY,0
tch_20220828-161514_6,Perf_class_20220828-161514_6,d8E6-X62Y,0
tch_20220828-161514_7,Perf_class_20220828-161514_7,xnXA-7ybt,0
tch_20220828-161514_8,Perf_class_20220828-161514_8,cngZ-k98Y,0
tch_20220828-161514_9,Perf_class_20220828-161514_9,cw3k-974K,0
tch_20220828-161514_10,Perf_class_20220828-161514_10,Pye3-9UTq,0
tch_20220828-161514_11,Perf_class_20220828-161514_11,LRJ4-w4Nn,1
tch_20220828-161514_13,Perf_class_20220828-161514_13,rVMi-XyKd,1
tch_20220828-161514_14,Perf_class_20220828-161514_14,Xo94-r93D,1
tch_20220828-161514_12,Perf_class_20220828-161514_12,VjVb-LnD4,1
tch_20220828-161514_15,Perf_class_20220828-161514_15,GaCq-YLb6,1
tch_20220828-161514_16,Perf_class_20220828-161514_16,U3c2-7UHK,1
tch_20220828-161514_18,Perf_class_20220828-161514_18,7h2b-76i3,1
tch_20220828-161514_17,Perf_class_20220828-161514_17,ig9w-kMBe,1
tch_20220828-161514_19,Perf_class_20220828-161514_19,GkFy-TpF6,1
tch_20220828-161514_20,Perf_class_20220828-161514_20,mogL-4geW,1
tch_20220828-161514_22,Perf_class_20220828-161514_22,6m4x-phfn,2
tch_20220828-161514_21,Perf_class_20220828-161514_21,CmDQ-764B,2
tch_20220828-161514_23,Perf_class_20220828-161514_23,MyiF-6bQk,2
tch_20220828-161514_25,Perf_class_20220828-161514_25,4u8w-RDaP,2
tch_20220828-161514_24,Perf_class_20220828-161514_24,rE9Y-mvDg,2
tch_20220828-161514_26,Perf_class_20220828-161514_26,7u7K-F6tU,2
tch_20220828-161514_27,Perf_class_20220828-161514_27,Fwvt-8u74,2
tch_20220828-161514_28,Perf_class_20220828-161514_28,Z82v-qWad,2
tch_20220828-161514_32,Perf_class_20220828-161514_32,LBV2-UqjY,2
tch_20220828-161514_30,Perf_class_20220828-161514_30,xMt9-KvGZ,2
tch_20220828-161514_29,Perf_class_20220828-161514_29,9uD3-X94T,2
tch_20220828-161514_33,Perf_class_20220828-161514_33,N9V7-EHbL,2
tch_20220828-161514_31,Perf_class_20220828-161514_31,GWjf-cbFH,2
tch_20220828-161514_35,Perf_class_20220828-161514_35,GBnt-9V7E,2
tch_20220828-161514_34,Perf_class_20220828-161514_34,uwLF-ywQF,2
tch_20220828-161514_37,Perf_class_20220828-161514_37,A49d-WzGZ,2
tch_20220828-161514_36,Perf_class_20220828-161514_36,37Fz-v6xy,2
tch_20220828-161514_38,Perf_class_20220828-161514_38,C27A-VBg6,2
tch_20220828-161514_39,Perf_class_20220828-161514_39,PJtC-EcV2,2
tch_20220828-161514_41,Perf_class_20220828-161514_41,eq24-YKu3,2
tch_20220828-161514_40,Perf_class_20220828-161514_40,KG7h-tLXm,2
tch_20220828-161514_42,Perf_class_20220828-161514_42,N76C-NfwG,2
tch_20220828-161514_43,Perf_class_20220828-161514_43,384M-jHLY,3
tch_20220828-161514_44,Perf_class_20220828-161514_44,AqG8-P2b8,3
tch_20220828-161514_45,Perf_class_20220828-161514_45,fZPo-C7nH,3
tch_20220828-161514_47,Perf_class_20220828-161514_47,FsjF-Wc2a,3
tch_20220828-161514_46,Perf_class_20220828-161514_46,Ut8f-8Xse,3
tch_20220828-161514_48,Perf_class_20220828-161514_48,BcMx-9Hm7,4
tch_20220828-161514_49,Perf_class_20220828-161514_49,ANKM-49Jv,4
tch_20220828-161514_50,Perf_class_20220828-161514_50,QC36-uqJs,4
tch_20220828-161514_53,Perf_class_20220828-161514_53,LgkT-R2qf,0
tch_20220828-161514_52,Perf_class_20220828-161514_52,CTfs-c3Hk,0
tch_20220828-161514_51,Perf_class_20220828-161514_51,Bmtj-63g7,0
tch_20220828-161514_54,Perf_class_20220828-161514_54,3MaC-6NJC,0
tch_20220828-161514_58,Perf_class_20220828-161514_58,7F43-67Zc,0
tch_20220828-161514_55,Perf_class_20220828-161514_55,y24L-saB9,0
tch_20220828-161514_57,Perf_class_20220828-161514_57,RrpV-E7YQ,0
tch_20220828-161514_56,Perf_class_20220828-161514_56,Rtrp-y6ti,0
tch_20220828-161514_59,Perf_class_20220828-161514_59,j8TX-xiR8,0
tch_20220828-161514_60,Perf_class_20220828-161514_60,MeoW-NB9d,0
tch_20220828-161514_62,Perf_class_20220828-161514_62,Pwxn-w2oB,1
tch_20220828-161514_61,Perf_class_20220828-161514_61,c3eZ-7627,1
tch_20220828-161514_65,Perf_class_20220828-161514_65,9L46-MrsF,1
tch_20220828-161514_63,Perf_class_20220828-161514_63,N3V9-MeRE,1
tch_20220828-161514_66,Perf_class_20220828-161514_66,2a43-bQd2,1
tch_20220828-161514_67,Perf_class_20220828-161514_67,Z3cn-ik4J,1
tch_20220828-161514_64,Perf_class_20220828-161514_64,bGz2-DA4i,1
tch_20220828-161514_69,Perf_class_20220828-161514_69,fU32-ds2o,1
tch_20220828-161514_68,Perf_class_20220828-161514_68,3i67-8Lut,1
tch_20220828-161514_70,Perf_class_20220828-161514_70,UVCq-F2bk,1
tch_20220828-161514_72,Perf_class_20220828-161514_72,pJnd-owx8,2
tch_20220828-161514_71,Perf_class_20220828-161514_71,4ECk-NMiR,2
tch_20220828-161514_74,Perf_class_20220828-161514_74,ms86-yQyc,2
tch_20220828-161514_73,Perf_class_20220828-161514_73,xnoT-Aetr,2
tch_20220828-161514_75,Perf_class_20220828-161514_75,b382-AJRr,2
tch_20220828-161514_76,Perf_class_20220828-161514_76,mi7C-GD7x,2
tch_20220828-161514_77,Perf_class_20220828-161514_77,E7Jr-JUiu,2
tch_20220828-161514_78,Perf_class_20220828-161514_78,NB36-EUy7,2
tch_20220828-161514_79,Perf_class_20220828-161514_79,HQxK-GQDo,2
tch_20220828-161514_80,Perf_class_20220828-161514_80,LrAb-N2RT,2
tch_20220828-161514_81,Perf_class_20220828-161514_81,d38K-VmKe,2
tch_20220828-161514_84,Perf_class_20220828-161514_84,3Hg4-rzbh,2
tch_20220828-161514_82,Perf_class_20220828-161514_82,XNwt-U237,2
tch_20220828-161514_83,Perf_class_20220828-161514_83,297Q-e6f7,2
tch_20220828-161514_85,Perf_class_20220828-161514_85,2tUW-LADf,2
tch_20220828-161514_86,Perf_class_20220828-161514_86,ByWp-avt4,2
tch_20220828-161514_87,Perf_class_20220828-161514_87,yWb2-zeR8,2
tch_20220828-161514_88,Perf_class_20220828-161514_88,Jcuy-C8Mg,2
tch_20220828-161514_91,Perf_class_20220828-161514_91,36dH-r3f2,2
tch_20220828-161514_89,Perf_class_20220828-161514_89,uvuN-9xE8,2
tch_20220828-161514_90,Perf_class_20220828-161514_90,r3Ry-8PE6,2
tch_20220828-161514_93,Perf_class_20220828-161514_93,hQX8-3NQP,2
tch_20220828-161514_92,Perf_class_20220828-161514_92,FVQE-G2wm,3
tch_20220828-161514_94,Perf_class_20220828-161514_94,w2FX-2xhb,3
tch_20220828-161514_95,Perf_class_20220828-161514_95,Xudf-3923,3
tch_20220828-161514_97,Perf_class_20220828-161514_97,AyKg-Rm8y,3
tch_20220828-161514_98,Perf_class_20220828-161514_98,2wfc-Xd93,3
tch_20220828-161514_96,Perf_class_20220828-161514_96,K8QE-3PCf,4
tch_20220828-161514_100,Perf_class_20220828-161514_100,vnR4-2j6P,4
tch_20220828-161514_99,Perf_class_20220828-161514_99,zuxQ-Cgt2,4
tch_20220828-165425_4,Perf_class_20220828-165425_4,3U4s-3eVa,0
tch_20220828-165425_1,Perf_class_20220828-165425_1,q8Fv-Q3k6,0
tch_20220828-165425_2,Perf_class_20220828-165425_2,xnc2-eqUj,0
tch_20220828-165425_5,Perf_class_20220828-165425_5,Qc47-4pgN,0
tch_20220828-165425_3,Perf_class_20220828-165425_3,DUEz-4oQ7,0
tch_20220828-165425_7,Perf_class_20220828-165425_7,KAkw-d2Bw,0
tch_20220828-165425_6,Perf_class_20220828-165425_6,NXR8-hV4M,0
tch_20220828-165425_8,Perf_class_20220828-165425_8,8GFW-cec2,0
tch_20220828-165425_9,Perf_class_20220828-165425_9,FnqK-XTmF,0
tch_20220828-165425_10,Perf_class_20220828-165425_10,sJws-3L2F,0
tch_20220828-165425_12,Perf_class_20220828-165425_12,6h2h-j8eA,1
tch_20220828-165425_11,Perf_class_20220828-165425_11,acJL-ibWm,1
tch_20220828-165425_13,Perf_class_20220828-165425_13,DN2M-qN6j,1
tch_20220828-165425_16,Perf_class_20220828-165425_16,zKJ9-hmwx,1
tch_20220828-165425_14,Perf_class_20220828-165425_14,yW8T-6Nrf,1
tch_20220828-165425_15,Perf_class_20220828-165425_15,jJnD-j8G7,1
tch_20220828-165425_17,Perf_class_20220828-165425_17,zEro-uwts,1
tch_20220828-165425_18,Perf_class_20220828-165425_18,83Q3-HPGq,1
tch_20220828-165425_19,Perf_class_20220828-165425_19,WyLs-iG24,1
tch_20220828-165425_22,Perf_class_20220828-165425_22,2pi9-rUY7,1
tch_20220828-165425_20,Perf_class_20220828-165425_20,mBs6-Ji3i,2
tch_20220828-165425_21,Perf_class_20220828-165425_21,FP4E-CrUp,2
tch_20220828-165425_23,Perf_class_20220828-165425_23,74c7-x39n,2
tch_20220828-165425_24,Perf_class_20220828-165425_24,HYHD-h798,2
tch_20220828-165425_25,Perf_class_20220828-165425_25,TLNK-3CAr,2
tch_20220828-165425_27,Perf_class_20220828-165425_27,JM3M-LWj2,2
tch_20220828-165425_26,Perf_class_20220828-165425_26,LtL7-4c3A,2
tch_20220828-165425_29,Perf_class_20220828-165425_29,96xR-3eVY,2
tch_20220828-165425_28,Perf_class_20220828-165425_28,rqx6-RFdU,2
tch_20220828-165425_30,Perf_class_20220828-165425_30,A2Pp-7g3V,2
tch_20220828-165425_32,Perf_class_20220828-165425_32,32se-86ri,2
tch_20220828-165425_31,Perf_class_20220828-165425_31,vK6c-826E,2
tch_20220828-165425_33,Perf_class_20220828-165425_33,JNvm-2X4h,2
tch_20220828-165425_36,Perf_class_20220828-165425_36,qRP7-w6Fq,2
tch_20220828-165425_35,Perf_class_20220828-165425_35,oDcf-tR7g,2
tch_20220828-165425_34,Perf_class_20220828-165425_34,tx9k-QyeH,2
tch_20220828-165425_37,Perf_class_20220828-165425_37,u2AK-R8ZC,2
tch_20220828-165425_39,Perf_class_20220828-165425_39,6eJd-CUpy,2
tch_20220828-165425_38,Perf_class_20220828-165425_38,dB7R-iTnv,2
tch_20220828-165425_43,Perf_class_20220828-165425_43,yE3M-7k9K,2
tch_20220828-165425_40,Perf_class_20220828-165425_40,P38T-yB7Z,2
tch_20220828-165425_41,Perf_class_20220828-165425_41,r96U-AjC6,2
tch_20220828-165425_42,Perf_class_20220828-165425_42,VRq4-d9wx,3
tch_20220828-165425_44,Perf_class_20220828-165425_44,67NE-2wFz,3
tch_20220828-165425_45,Perf_class_20220828-165425_45,mMx2-FcZ4,3
tch_20220828-165425_47,Perf_class_20220828-165425_47,2HPq-3js7,3
tch_20220828-165425_46,Perf_class_20220828-165425_46,XPZj-tA8q,3
tch_20220828-165425_48,Perf_class_20220828-165425_48,e6BN-36qz,4
tch_20220828-165425_50,Perf_class_20220828-165425_50,26j2-d2ie,4
tch_20220828-165425_51,Perf_class_20220828-165425_51,iZ3w-shtk,4
tch_20220828-165425_49,Perf_class_20220828-165425_49,cqyD-UgEG,0
tch_20220828-165425_52,Perf_class_20220828-165425_52,WAZ7-j482,0
tch_20220828-165425_53,Perf_class_20220828-165425_53,xKPD-BTb4,0
tch_20220828-165425_56,Perf_class_20220828-165425_56,PjBH-42va,0
tch_20220828-165425_55,Perf_class_20220828-165425_55,oUXQ-FgCV,0
tch_20220828-165425_54,Perf_class_20220828-165425_54,9CKj-XUM3,0
tch_20220828-165425_57,Perf_class_20220828-165425_57,zfQo-9BZY,0
tch_20220828-165425_60,Perf_class_20220828-165425_60,62Zu-36nH,0
tch_20220828-165425_58,Perf_class_20220828-165425_58,TWi8-yEho,0
tch_20220828-165425_59,Perf_class_20220828-165425_59,J9Y4-t4u7,0
tch_20220828-165425_63,Perf_class_20220828-165425_63,ERxv-9mhw,1
tch_20220828-165425_61,Perf_class_20220828-165425_61,Hs38-98fX,1
tch_20220828-165425_62,Perf_class_20220828-165425_62,wbrx-jacX,1
tch_20220828-165425_66,Perf_class_20220828-165425_66,GRw9-8uw7,1
tch_20220828-165425_64,Perf_class_20220828-165425_64,cR6U-2aJB,1
tch_20220828-165425_65,Perf_class_20220828-165425_65,67Lc-zn3J,1
tch_20220828-165425_68,Perf_class_20220828-165425_68,Cc9q-j8CG,1
tch_20220828-165425_67,Perf_class_20220828-165425_67,um3W-PkeB,1
tch_20220828-165425_70,Perf_class_20220828-165425_70,gKDU-6rmW,1
tch_20220828-165425_69,Perf_class_20220828-165425_69,bH8n-9oRQ,1
tch_20220828-165425_72,Perf_class_20220828-165425_72,bh2G-NkKL,2
tch_20220828-165425_73,Perf_class_20220828-165425_73,EB48-wr7C,2
tch_20220828-165425_71,Perf_class_20220828-165425_71,J3H2-4RXe,2
tch_20220828-165425_75,Perf_class_20220828-165425_75,gM3j-Dhyh,2
tch_20220828-165425_77,Perf_class_20220828-165425_77,8B4o-8EFV,2
tch_20220828-165425_76,Perf_class_20220828-165425_76,T2Mk-D938,2
tch_20220828-165425_74,Perf_class_20220828-165425_74,xqWm-kyqx,2
tch_20220828-165425_79,Perf_class_20220828-165425_79,TqJf-Bgmp,2
tch_20220828-165425_78,Perf_class_20220828-165425_78,UkBo-8UM2,2
tch_20220828-165425_81,Perf_class_20220828-165425_81,C8ZF-hQJh,2
tch_20220828-165425_80,Perf_class_20220828-165425_80,F9ji-zW24,2
tch_20220828-165425_83,Perf_class_20220828-165425_83,2WDn-9QEB,2
tch_20220828-165425_84,Perf_class_20220828-165425_84,9N2e-7Hfw,2
tch_20220828-165425_82,Perf_class_20220828-165425_82,9B6C-d8d8,2
tch_20220828-165425_85,Perf_class_20220828-165425_85,z4zg-2yaF,2
tch_20220828-165425_86,Perf_class_20220828-165425_86,vX46-atkD,2
tch_20220828-165425_87,Perf_class_20220828-165425_87,VLUJ-XWG6,2
tch_20220828-165425_89,Perf_class_20220828-165425_89,b9o8-rd6L,2
tch_20220828-165425_90,Perf_class_20220828-165425_90,n4Uh-fH8D,2
tch_20220828-165425_88,Perf_class_20220828-165425_88,jtd7-8MK8,2
tch_20220828-165425_92,Perf_class_20220828-165425_92,W4sW-49Zi,2
tch_20220828-165425_91,Perf_class_20220828-165425_91,GE4G-pxpe,2
tch_20220828-165425_93,Perf_class_20220828-165425_93,gf2r-c3Du,3
tch_20220828-165425_94,Perf_class_20220828-165425_94,iRTk-98qH,3
tch_20220828-165425_97,Perf_class_20220828-165425_97,3anw-96BX,3
tch_20220828-165425_95,Perf_class_20220828-165425_95,c2PG-ckaq,3
tch_20220828-165425_98,Perf_class_20220828-165425_98,3WAL-uau4,3
tch_20220828-165425_96,Perf_class_20220828-165425_96,Zn4f-CfXi,4
tch_20220828-165425_99,Perf_class_20220828-165425_99,MqC8-E63e,4
tch_20220828-165425_100,Perf_class_20220828-165425_100,F678-uAc9,4
